requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
EA1.txt,ea1,DbConnection.java,dbconnection,False,,accessmanager,0.5514799952507019,False
EA1.txt,ea1,DbException.java,dbexception,False,,accessmanager,0.5514799952507019,False
EA1.txt,ea1,CancelServlet.java,cancelservlet,False,,accessmanager,0.5514799952507019,False
EA1.txt,ea1,ShowAccessServlet.java,showaccessservlet,False,,accessmanager,0.5514799952507019,False
EA2.txt,ea2,AdminManager.java,adminmanager,False,,loginservlet,0.4975720047950744,False
EA2.txt,ea2,IdentityCardManager.java,identitycardmanager,False,,loginservlet,0.4975720047950744,False
EA2.txt,ea2,DbMunicipality.java,dbmunicipality,False,,loginservlet,0.4975720047950744,False
EA2.txt,ea2,DbConnection.java,dbconnection,False,,loginservlet,0.4975720047950744,False
EA2.txt,ea2,CancelServlet.java,cancelservlet,False,,loginservlet,0.4975720047950744,False
EA2.txt,ea2,ShowAccessAServlet.java,showaccessaservlet,False,,loginservlet,0.4975720047950744,False
EA3.txt,ea3,AdminManager.java,adminmanager,False,,access,0.5037614107131958,False
EA3.txt,ea3,CancelServlet.java,cancelservlet,False,,access,0.5037614107131958,False
EA3.txt,ea3,ShowAccessServlet.java,showaccessservlet,False,,access,0.5037614107131958,False
EA4.txt,ea4,AccessManager.java,accessmanager,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,Access.java,access,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,IdentityCardManager.java,identitycardmanager,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,Citizen.java,citizen,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,CitizenManager.java,citizenmanager,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,DbCitizen.java,dbcitizen,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,DbConnection.java,dbconnection,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,DbException.java,dbexception,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,DbFamilyUnit.java,dbfamilyunit,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,FamilyUnit.java,familyunit,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,FamilyUnitManager.java,familyunitmanager,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,CancelServlet.java,cancelservlet,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,EditCitizenServlet.java,editcitizenservlet,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,SearchCitizenServlet.java,searchcitizenservlet,False,,dbidentitycard,0.4980688095092773,False
EA4.txt,ea4,FamilyStatusServlet.java,familystatusservlet,False,,dbidentitycard,0.4980688095092773,False
EA5.txt,ea5,Access.java,access,False,,dbadministrator,0.5509697198867798,False
EA5.txt,ea5,DbConnection.java,dbconnection,False,,dbadministrator,0.5509697198867798,False
EA5.txt,ea5,DbException.java,dbexception,False,,dbadministrator,0.5509697198867798,False
EA5.txt,ea5,Employee.java,employee,False,,dbadministrator,0.5509697198867798,False
