requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
UC1.txt,uc1,CulturalHeritage.java,culturalheritage,False,,refreshmentpointagencymanager,14.86670599078196,False
UC10.txt,uc10,BeanRefreshmentPoint.java,beanrefreshmentpoint,False,,isearch,9.486458975682112,False
UC10.txt,uc10,IRefreshmentPointCommonManager.java,irefreshmentpointcommonmanager,False,,isearch,9.486458975682112,False
UC10.txt,uc10,RefreshmentPointCommonManager.java,refreshmentpointcommonmanager,False,,isearch,9.486458975682112,False
UC10.txt,uc10,IDBRefreshmentPoint.java,idbrefreshmentpoint,False,,isearch,9.486458975682112,False
UC10.txt,uc10,RefreshmentPointAgencyManager.java,refreshmentpointagencymanager,False,,isearch,9.486458975682112,False
UC10.txt,uc10,IRefreshmentPointAgencyManager.java,irefreshmentpointagencymanager,False,,isearch,9.486458975682112,False
UC11.txt,uc11,BeanConvention.java,beanconvention,False,,dbconvention,8.88161943797148,False
UC12.txt,uc12,TouristTableModel.java,touristtablemodel,False,,itagagencyoperatormanager,9.48063799277745,False
UC12.txt,uc12,BeanTourist.java,beantourist,False,,itagagencyoperatormanager,9.48063799277745,False
UC12.txt,uc12,TouristCommonManager.java,touristcommonmanager,False,,itagagencyoperatormanager,9.48063799277745,False
UC13.txt,uc13,DBTourist.java,dbtourist,False,,itouristagencymanager,16.765299750022045,False
UC13.txt,uc13,IDBTourist.java,idbtourist,False,,itouristagencymanager,16.765299750022045,False
UC13.txt,uc13,BeanTourist.java,beantourist,False,,itouristagencymanager,16.765299750022045,False
UC14.txt,uc14,IDBTourist.java,idbtourist,False,,touristcard,8.558892558031651,False
UC14.txt,uc14,TouristAgencyManager.java,touristagencymanager,False,,touristcard,8.558892558031651,False
UC14.txt,uc14,ITouristAgencyManager.java,itouristagencymanager,False,,touristcard,8.558892558031651,False
UC14.txt,uc14,AdvancedSearch.java,advancedsearch,False,,touristcard,8.558892558031651,False
UC14.txt,uc14,BeanTourist.java,beantourist,False,,touristcard,8.558892558031651,False
UC15.txt,uc15,IDBTourist.java,idbtourist,False,,touristcard,16.78230473215064,False
UC15.txt,uc15,TouristAgencyManager.java,touristagencymanager,False,,touristcard,16.78230473215064,False
UC15.txt,uc15,ITouristAgencyManager.java,itouristagencymanager,False,,touristcard,16.78230473215064,False
UC15.txt,uc15,ControlData.java,controldata,False,,touristcard,16.78230473215064,False
UC15.txt,uc15,BeanTourist.java,beantourist,False,,touristcard,16.78230473215064,False
UC15.txt,uc15,TouristCommonManager.java,touristcommonmanager,False,,touristcard,16.78230473215064,False
