requirement_id,total_links,found_links,top1_hits,top5_hits,top10_hits,best_rank,avg_rank_found,found_rate,difficulty_label
UC17.txt,12,0,0,0,0,,,0.0,hard
UC20.txt,12,0,0,0,0,,,0.0,hard
UC19.txt,9,0,0,0,0,,,0.0,hard
UC54.txt,8,0,0,0,0,,,0.0,hard
UC23.txt,7,0,0,0,0,,,0.0,hard
UC40.txt,7,0,0,0,0,,,0.0,hard
UC43.txt,7,0,0,0,0,,,0.0,hard
UC47.txt,7,0,0,0,0,,,0.0,hard
UC50.txt,7,0,0,0,0,,,0.0,hard
UC15.txt,6,0,0,0,0,,,0.0,hard
UC2.txt,6,0,0,0,0,,,0.0,hard
UC3.txt,6,0,0,0,0,,,0.0,hard
UC33.txt,6,0,0,0,0,,,0.0,hard
UC41.txt,6,0,0,0,0,,,0.0,hard
UC42.txt,6,0,0,0,0,,,0.0,hard
UC46.txt,6,0,0,0,0,,,0.0,hard
UC49.txt,6,0,0,0,0,,,0.0,hard
UC52.txt,6,0,0,0,0,,,0.0,hard
UC53.txt,6,0,0,0,0,,,0.0,hard
UC14.txt,5,0,0,0,0,,,0.0,hard
UC18.txt,5,0,0,0,0,,,0.0,hard
UC28.txt,5,0,0,0,0,,,0.0,hard
UC48.txt,5,0,0,0,0,,,0.0,hard
UC51.txt,5,0,0,0,0,,,0.0,hard
UC1.txt,4,0,0,0,0,,,0.0,hard
UC5.txt,4,0,0,0,0,,,0.0,hard
UC56.txt,4,0,0,0,0,,,0.0,hard
UC25.txt,3,0,0,0,0,,,0.0,hard
UC31.txt,3,0,0,0,0,,,0.0,hard
UC44.txt,3,0,0,0,0,,,0.0,hard
UC55.txt,3,0,0,0,0,,,0.0,hard
UC11.txt,2,0,0,0,0,,,0.0,hard
UC32.txt,2,0,0,0,0,,,0.0,hard
UC29.txt,1,0,0,0,0,,,0.0,hard
