requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
UC1.txt,uc1,CulturalHeritageAgencyManager.java,culturalheritageagencymanager,False,,isearch,0.9855953454971312,False
UC1.txt,uc1,DBCulturalHeritage.java,dbculturalheritage,False,,isearch,0.9855953454971312,False
UC1.txt,uc1,IDBCulturalHeritage.java,idbculturalheritage,False,,isearch,0.9855953454971312,False
UC1.txt,uc1,CulturalHeritage.java,culturalheritage,False,,isearch,0.9855953454971312,False
UC10.txt,uc10,IRefreshmentPointCommonManager.java,irefreshmentpointcommonmanager,False,,feedbacktablemodel,0.9903675317764282,False
UC10.txt,uc10,RefreshmentPointCommonManager.java,refreshmentpointcommonmanager,False,,feedbacktablemodel,0.9903675317764282,False
UC10.txt,uc10,IDBRefreshmentPoint.java,idbrefreshmentpoint,False,,feedbacktablemodel,0.9903675317764282,False
UC10.txt,uc10,DBRefreshmentPoint.java,dbrefreshmentpoint,False,,feedbacktablemodel,0.9903675317764282,False
UC10.txt,uc10,RefreshmentPointAgencyManager.java,refreshmentpointagencymanager,False,,feedbacktablemodel,0.9903675317764282,False
UC10.txt,uc10,IRefreshmentPointAgencyManager.java,irefreshmentpointagencymanager,False,,feedbacktablemodel,0.9903675317764282,False
UC11.txt,uc11,IDBConvention.java,idbconvention,False,,isearch,0.9875656366348268,False
UC11.txt,uc11,BeanConvention.java,beanconvention,False,,isearch,0.9875656366348268,False
UC12.txt,uc12,Tourist.java,tourist,False,,isearch,0.9908242225646972,False
UC12.txt,uc12,BeanTourist.java,beantourist,False,,isearch,0.9908242225646972,False
UC12.txt,uc12,TouristCommonManager.java,touristcommonmanager,False,,isearch,0.9908242225646972,False
UC13.txt,uc13,Tourist.java,tourist,False,,feedbacktablemodel,0.9888638854026794,False
UC13.txt,uc13,DBTourist.java,dbtourist,False,,feedbacktablemodel,0.9888638854026794,False
UC13.txt,uc13,IDBTourist.java,idbtourist,False,,feedbacktablemodel,0.9888638854026794,False
UC13.txt,uc13,BeanTourist.java,beantourist,False,,feedbacktablemodel,0.9888638854026794,False
UC14.txt,uc14,IDBTourist.java,idbtourist,False,,isearch,0.9912675619125366,False
UC14.txt,uc14,TouristAgencyManager.java,touristagencymanager,False,,isearch,0.9912675619125366,False
UC14.txt,uc14,ITouristAgencyManager.java,itouristagencymanager,False,,isearch,0.9912675619125366,False
UC14.txt,uc14,AdvancedSearch.java,advancedsearch,False,,isearch,0.9912675619125366,False
UC14.txt,uc14,BeanTourist.java,beantourist,False,,isearch,0.9912675619125366,False
UC15.txt,uc15,IDBTourist.java,idbtourist,False,,feedbacktablemodel,0.9918709993362428,False
UC15.txt,uc15,TouristAgencyManager.java,touristagencymanager,False,,feedbacktablemodel,0.9918709993362428,False
UC15.txt,uc15,ITouristAgencyManager.java,itouristagencymanager,False,,feedbacktablemodel,0.9918709993362428,False
UC15.txt,uc15,ControlData.java,controldata,False,,feedbacktablemodel,0.9918709993362428,False
UC15.txt,uc15,BeanTourist.java,beantourist,False,,feedbacktablemodel,0.9918709993362428,False
UC15.txt,uc15,TouristCommonManager.java,touristcommonmanager,False,,feedbacktablemodel,0.9918709993362428,False
UC16.txt,uc16,IDBTourist.java,idbtourist,False,,isearch,0.989282250404358,False
UC16.txt,uc16,ITouristAgencyManager.java,itouristagencymanager,False,,isearch,0.989282250404358,False
UC17.txt,uc17,BannerNode.java,bannernode,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,ControlData.java,controldata,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,IDBBanner.java,idbbanner,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,DBBanner.java,dbbanner,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,BeanBanner.java,beanbanner,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,IAdvertisementManager.java,iadvertisementmanager,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,AdvertisementManager.java,advertisementmanager,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,AdvertisementAgencyManager.java,advertisementagencymanager,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,IAdvertisementAgencyManager.java,iadvertisementagencymanager,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,ControllDataAdvertisement.java,controlldataadvertisement,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,GlobalConstants.java,globalconstants,False,,feedbacktablemodel,0.9924635291099548,False
UC17.txt,uc17,Banner.java,banner,False,,feedbacktablemodel,0.9924635291099548,False
UC18.txt,uc18,IAdvertisementManager.java,iadvertisementmanager,False,,feedbacktablemodel,0.9929174780845642,False
UC18.txt,uc18,IDBBanner.java,idbbanner,False,,feedbacktablemodel,0.9929174780845642,False
UC18.txt,uc18,DBBanner.java,dbbanner,False,,feedbacktablemodel,0.9929174780845642,False
UC18.txt,uc18,BeanBanner.java,beanbanner,False,,feedbacktablemodel,0.9929174780845642,False
UC18.txt,uc18,ErrorMessage.java,errormessage,False,,feedbacktablemodel,0.9929174780845642,False
UC19.txt,uc19,DBBanner.java,dbbanner,False,,search,0.9910787343978882,False
UC19.txt,uc19,AdvertisementManager.java,advertisementmanager,False,,search,0.9910787343978882,False
UC19.txt,uc19,IAdvertisementManager.java,iadvertisementmanager,False,,search,0.9910787343978882,False
UC19.txt,uc19,BeanBanner.java,beanbanner,False,,search,0.9910787343978882,False
UC19.txt,uc19,AdvertisementAgencyManager.java,advertisementagencymanager,False,,search,0.9910787343978882,False
UC19.txt,uc19,IAdvertisementAgencyManager.java,iadvertisementagencymanager,False,,search,0.9910787343978882,False
UC19.txt,uc19,ControllDataAdvertisement.java,controlldataadvertisement,False,,search,0.9910787343978882,False
UC19.txt,uc19,GlobalConstants.java,globalconstants,False,,search,0.9910787343978882,False
UC19.txt,uc19,Banner.java,banner,False,,search,0.9910787343978882,False
UC2.txt,uc2,DBCulturalHeritage.java,dbculturalheritage,False,,feedbacktablemodel,0.9904195070266724,False
UC2.txt,uc2,ICulturalHeritageAgencyManager.java,iculturalheritageagencymanager,False,,feedbacktablemodel,0.9904195070266724,False
UC2.txt,uc2,CulturalHeritageAgencyManager.java,culturalheritageagencymanager,False,,feedbacktablemodel,0.9904195070266724,False
UC2.txt,uc2,CulturalHeritageChecker.java,culturalheritagechecker,False,,feedbacktablemodel,0.9904195070266724,False
UC2.txt,uc2,BeanCulturalHeritage.java,beanculturalheritage,False,,feedbacktablemodel,0.9904195070266724,False
UC2.txt,uc2,CulturalHeritage.java,culturalheritage,False,,feedbacktablemodel,0.9904195070266724,False
UC20.txt,uc20,BannerNode.java,bannernode,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,ControlData.java,controldata,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,IDBBanner.java,idbbanner,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,DBBanner.java,dbbanner,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,AdvertisementManager.java,advertisementmanager,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,IAdvertisementManager.java,iadvertisementmanager,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,BeanBanner.java,beanbanner,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,AdvertisementAgencyManager.java,advertisementagencymanager,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,IAdvertisementAgencyManager.java,iadvertisementagencymanager,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,ControllDataAdvertisement.java,controlldataadvertisement,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,GlobalConstants.java,globalconstants,False,,feedbacktablemodel,0.9899799823760986,False
UC20.txt,uc20,Banner.java,banner,False,,feedbacktablemodel,0.9899799823760986,False
UC21.txt,uc21,IDBNews.java,idbnews,False,,feedbacktablemodel,0.9907444715499878,False
UC21.txt,uc21,IAdvertisementAgencyManager.java,iadvertisementagencymanager,False,,feedbacktablemodel,0.9907444715499878,False
UC21.txt,uc21,News.java,news,False,,feedbacktablemodel,0.9907444715499878,False
UC21.txt,uc21,ControlData.java,controldata,False,,feedbacktablemodel,0.9907444715499878,False
UC21.txt,uc21,BeanNews.java,beannews,False,,feedbacktablemodel,0.9907444715499878,False
UC21.txt,uc21,ControllDataAdvertisement.java,controlldataadvertisement,False,,feedbacktablemodel,0.9907444715499878,False
UC22.txt,uc22,IDBNews.java,idbnews,False,,feedbacktablemodel,0.9903244376182556,False
UC22.txt,uc22,IAdvertisementAgencyManager.java,iadvertisementagencymanager,False,,feedbacktablemodel,0.9903244376182556,False
UC22.txt,uc22,BeanNews.java,beannews,False,,feedbacktablemodel,0.9903244376182556,False
