requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
UC1.txt,uc1,CulturalHeritageAgencyManager.java,culturalheritageagencymanager,True,5.0,iculturalheritageagencymanager,0.1820541903141997,True
UC1.txt,uc1,DBCulturalHeritage.java,dbculturalheritage,True,3.0,iculturalheritageagencymanager,0.1820541903141997,True
UC1.txt,uc1,IDBCulturalHeritage.java,idbculturalheritage,True,6.0,iculturalheritageagencymanager,0.1820541903141997,True
UC1.txt,uc1,CulturalHeritage.java,culturalheritage,False,,iculturalheritageagencymanager,0.1820541903141997,False
UC10.txt,uc10,BeanRefreshmentPoint.java,beanrefreshmentpoint,False,,advancedsearch,0.1555597825560612,False
UC10.txt,uc10,IRefreshmentPointCommonManager.java,irefreshmentpointcommonmanager,False,,advancedsearch,0.1555597825560612,False
UC10.txt,uc10,RefreshmentPointCommonManager.java,refreshmentpointcommonmanager,False,,advancedsearch,0.1555597825560612,False
UC10.txt,uc10,IDBRefreshmentPoint.java,idbrefreshmentpoint,False,,advancedsearch,0.1555597825560612,False
UC10.txt,uc10,DBRefreshmentPoint.java,dbrefreshmentpoint,True,5.0,advancedsearch,0.1555597825560612,True
UC10.txt,uc10,RefreshmentPointAgencyManager.java,refreshmentpointagencymanager,False,,advancedsearch,0.1555597825560612,False
UC10.txt,uc10,IRefreshmentPointAgencyManager.java,irefreshmentpointagencymanager,False,,advancedsearch,0.1555597825560612,False
UC11.txt,uc11,IDBConvention.java,idbconvention,True,4.0,iadvertisementrefreshmentpointmanager,0.1601503079462407,True
UC11.txt,uc11,BeanConvention.java,beanconvention,False,,iadvertisementrefreshmentpointmanager,0.1601503079462407,False
UC12.txt,uc12,Tourist.java,tourist,True,3.0,itagagencyoperatormanager,0.1338469527091964,True
UC12.txt,uc12,TouristTableModel.java,touristtablemodel,False,,itagagencyoperatormanager,0.1338469527091964,False
UC12.txt,uc12,BeanTourist.java,beantourist,False,,itagagencyoperatormanager,0.1338469527091964,False
UC12.txt,uc12,TouristCommonManager.java,touristcommonmanager,False,,itagagencyoperatormanager,0.1338469527091964,False
UC13.txt,uc13,ITouristAgencyManager.java,itouristagencymanager,True,1.0,itouristagencymanager,0.2312629628595939,True
UC13.txt,uc13,Tourist.java,tourist,True,8.0,itouristagencymanager,0.2312629628595939,True
UC13.txt,uc13,DBTourist.java,dbtourist,False,,itouristagencymanager,0.2312629628595939,False
UC13.txt,uc13,IDBTourist.java,idbtourist,False,,itouristagencymanager,0.2312629628595939,False
UC13.txt,uc13,BeanTourist.java,beantourist,False,,itouristagencymanager,0.2312629628595939,False
UC14.txt,uc14,IDBTourist.java,idbtourist,False,,touristcard,0.1251769835197444,False
UC14.txt,uc14,TouristAgencyManager.java,touristagencymanager,False,,touristcard,0.1251769835197444,False
UC14.txt,uc14,ITouristAgencyManager.java,itouristagencymanager,False,,touristcard,0.1251769835197444,False
UC14.txt,uc14,AdvancedSearch.java,advancedsearch,False,,touristcard,0.1251769835197444,False
UC14.txt,uc14,BeanTourist.java,beantourist,False,,touristcard,0.1251769835197444,False
UC15.txt,uc15,IDBTourist.java,idbtourist,False,,touristcard,0.1904044738854848,False
UC15.txt,uc15,TouristAgencyManager.java,touristagencymanager,False,,touristcard,0.1904044738854848,False
UC15.txt,uc15,ITouristAgencyManager.java,itouristagencymanager,False,,touristcard,0.1904044738854848,False
UC15.txt,uc15,ControlData.java,controldata,False,,touristcard,0.1904044738854848,False
UC15.txt,uc15,BeanTourist.java,beantourist,False,,touristcard,0.1904044738854848,False
UC15.txt,uc15,TouristCommonManager.java,touristcommonmanager,False,,touristcard,0.1904044738854848,False
