requirement_id,rank,code_file,score
uc10e1,1,editphraction,6.248122449708294
uc10e1,2,referralbean,5.245923398504588
uc10e1,3,healthrecordformvalidator,4.477208125994796
uc10e1,4,updateloinclistaction,3.899233599729981
uc10e1,5,patientbean,3.734154769709141
uc10e1,6,daofactory,3.356033055209101
uc10e1,7,healthrecord,3.0748708869148538
uc10e1,8,blackboxtestplan,2.9970861411395955
uc10e1,9,healthrecordsbeanloader,2.9296829848290065
uc10e1,10,visitflag,2.8969329212310964
uc10e2,1,patientbean,4.6204982708963485
uc10e2,2,securityqa,3.5437957223411316
uc10e2,3,chronicdiseasemediator,3.474994034455922
uc10e2,4,nohealthrecordsexception,3.4285656361563004
uc10e2,5,edithealthhistoryaction,3.3393338725599597
uc10e2,6,dbutil,3.200280041361158
uc10e2,7,healthrecordsdao,3.1741149973075826
uc10e2,8,riskchecker,2.989243032376363
uc10e2,9,healthrecordformvalidator,2.972236946266058
uc10e2,10,healthrecordsbeanloader,2.9296829848290065
uc10s1,1,healthrecord,24.15586548870226
uc10s1,2,riskdao,17.286258438016944
uc10s1,3,editofficevisitform,17.005190412076498
uc10s1,4,blackboxtestplan,16.43136922113885
uc10s1,5,dateutil,15.552094117740427
uc10s1,6,patientbean,15.285795933100012
uc10s1,7,officevisitbean,15.014986239596404
uc10s1,8,healthrecordform,14.004695907707818
uc10s1,9,viewpatientofficevisithistoryaction,13.956910132808298
uc10s1,10,patientdao,13.723545773279625
uc10s2,1,healthrecordform,8.152854459644594
uc10s2,2,dateutil,7.503197293391864
uc10s2,3,healthrecord,6.3579757509000965
uc10s2,4,weightfactor,6.22650741826065
uc10s2,5,visitreminderreturnform,5.160342488296967
uc10s2,6,transactiondao,4.827395098071694
uc10s2,7,beanbuilder,4.156244219495165
uc10s2,8,adverseeventsdata,4.111479441360739
uc10s2,9,searchusersaction,3.934516118137465
uc10s2,10,patientdao,3.8005243071882213
uc11e1,1,referralbean,5.245923398504588
uc11e1,2,apptbean,4.563690651511864
uc11e1,3,editphraction,4.0676686651637315
uc11e1,4,updateloinclistaction,3.899233599729981
uc11e1,5,addhcpaction,3.5693691651903414
uc11e1,6,visitreminderreturnform,3.356278964423338
uc11e1,7,surveysearchvalidator,3.2399452817708294
uc11e1,8,hcpvisitbean,3.167397784444029
uc11e1,9,addphaaction,3.1166695504275257
uc11e1,10,officevisitbean,2.9986432552772104
uc11e2,1,patientbean,4.6204982708963485
uc11e2,2,daofactory,4.51043278877153
uc11e2,3,personnelbean,4.25644380565935
uc11e2,4,viewmyrecordsaction,4.107900486585224
uc11e2,5,blackboxtestplan,4.028016226117447
uc11e2,6,healthrecord,3.7038915604706624
uc11e2,7,securityqa,3.5437957223411316
uc11e2,8,chronicdiseasemediator,3.474994034455922
uc11e2,9,nohealthrecordsexception,3.4285656361563004
uc11e2,10,edithealthhistoryaction,3.3393338725599597
uc11s1,1,blackboxtestplan,23.544961828168418
uc11s1,2,officevisitbean,18.56723995504361
uc11s1,3,editofficevisitaction,18.196951333518648
uc11s1,4,mydiagnosisaction,17.880491428440582
uc11s1,5,editofficevisitform,17.49506737508623
uc11s1,6,labproceduredao,17.033523439505114
uc11s1,7,viewpatientofficevisithistoryaction,14.351560590901256
uc11s1,8,officevisitdao,13.814904019583429
uc11s1,9,labprochcpaction,13.788883352414874
uc11s1,10,updateloinclistaction,13.466842693247509
uc11s2,1,officevisitbean,16.40131818474187
uc11s2,2,editofficevisitform,13.719410502545834
uc11s2,3,daofactory,11.913652236470362
uc11s2,4,mydiagnosisaction,10.28840660139851
uc11s2,5,officevisitdao,10.191098331283436
uc11s2,6,patientdao,10.130568404684958
uc11s2,7,editofficevisitaction,9.665732640011628
uc11s2,8,blackboxtestplan,8.976246998289911
uc11s2,9,editphraction,8.943189909719273
uc11s2,10,labprochcpaction,8.639459844938298
uc12,1,transactiontype,17.506429989542465
uc12,2,operationalprofile,13.410155431055511
uc12,3,transactiondao,12.458992092072137
uc12,4,addofficevisitaction,9.115377819732139
uc12,5,operationalprofileloader,8.157837992885485
uc12,6,viewmyremotemonitoringlistaction,7.498933324448885
uc12,7,role,7.419191797867324
uc12,8,addhcpaction,6.23595139304547
uc12,9,officevisitdao,5.939591574578532
uc12,10,patientdao,5.796586628023462
uc13,1,editpatientaction,7.933508761096087
uc13,2,emergencyreportaction,7.72937667157542
uc13,3,editphraction,7.559324914001975
uc13,4,healthrecordsdao,6.309190009037552
uc13,5,editrepresentativesaction,5.954666080736258
uc13,6,blackboxtestplan,5.50048877651867
uc13,7,addremotemonitoringdataaction,5.198026669718166
uc13,8,viewpatientofficevisithistoryaction,4.934322405798715
uc13,9,druginteractiondao,4.729135630032661
uc13,10,druginteractionaction,4.702136429655902
uc13e1,1,editphraction,6.248122449708294
uc13e1,2,referralbean,5.245923398504588
uc13e1,3,daofactory,5.072499674411472
uc13e1,4,blackboxtestplan,4.5299668462790255
uc13e1,5,healthrecord,4.484404411174472
uc13e1,6,healthrecordformvalidator,4.477208125994796
uc13e1,7,updateloinclistaction,3.899233599729981
uc13e1,8,personnelvalidator,3.7948706440869198
uc13e1,9,addhcpaction,3.7948706440869198
uc13e1,10,addpersonnelvalidator,3.7405389128129567
uc15e1,1,updatecptcodelistaction,5.477842005610852
