requirement_id,rank,code_file,score
smos1,1,servletinsertaddress,0.28026287431278024
smos1,2,classroom,0.1473986458132816
smos1,3,servletshowteacherteachingformbyclass,0.14266109804541832
smos1,4,servletloadreport,0.12942003545187117
smos1,5,managerclassroom,0.12659229861530188
smos1,6,note,0.12540628590045483
smos1,7,servletshowuserteachingform,0.1030884473090223
smos1,8,manageruser,0.09320630242480829
smos1,9,servletlogout,0.07021544830474967
smos1,10,userlistitem,0.06951543280768
smos10,1,role,0.28911050527869736
smos10,2,servletassignstudentclassroom,0.13208564249948776
smos10,3,servletshowteacherteachingformbyclass,0.13106445731928074
smos10,4,manageruser,0.12950907762041006
smos10,5,servletshownotedetails,0.1217495523236396
smos10,6,managerregister,0.11776057543607255
smos10,7,note,0.11521225499566064
smos10,8,servletshowuserteachingform,0.09470858971057947
smos10,9,servletshowuserdetails,0.09292901426043126
smos10,10,managerclassroom,0.07036617889508327
smos11,1,note,0.25087088570056276
smos11,2,servletshowteacherteachingformbyclass,0.2334388518701891
smos11,3,servletaddremoveteachingsasaddress,0.22359171043686216
smos11,4,servletshowuserteachingform,0.2219072837740541
smos11,5,role,0.19235918277735958
smos11,6,servletassignstudentclassroom,0.18326643042269394
smos11,7,manageruser,0.17662276790474052
smos11,8,servletshownotedetails,0.1646795717835447
smos11,9,userlistitem,0.16184276534751516
smos11,10,servletremoveteachingasteacher,0.15986955853809673
smos12,1,role,0.1778600332447897
smos12,2,servletassignstudentclassroom,0.164389350618987
smos12,3,servletshownotedetails,0.15226678388449869
smos12,4,managerregister,0.14727794679994954
smos12,5,registerline,0.14669384482428616
smos12,6,note,0.1433892997277069
smos12,7,manageruser,0.1410862180428712
smos12,8,servletshowuserteachingform,0.12538210806378872
smos12,9,servletshowteacherteachingformbyclass,0.11776315141282563
smos12,10,servletshowuserdetails,0.11622221076738316
smos13,1,role,0.3257946586471239
smos13,2,note,0.24091536461101556
smos13,3,servletaddremoveteachingsasaddress,0.18762362185369694
smos13,4,servletshowuserteachingform,0.17660539149027302
smos13,5,servletshowuserdetails,0.14437199709118986
smos13,6,userlistitem,0.14069692032877593
smos13,7,classroom,0.14015242048697044
smos13,8,manageruser,0.13937588153690886
smos13,9,managerregister,0.13270277549859433
smos13,10,servletshowjustifylist,0.11487359951467799
smos14,1,manageruser,0.23341021960070346
smos14,2,classroom,0.23141619869083008
smos14,3,servletshowuserteachingform,0.1861751886405807
smos14,4,managervotes,0.17746068396181544
smos14,5,note,0.1630469786654141
