requirement_id,rank,code_file,score
smos1,1,servletinsertaddress,7.647229201676804
smos1,2,classroom,4.372619380794783
smos1,3,servletloadreport,4.328099784761617
smos1,4,servletshowteacherteachingformbyclass,4.2198757804970946
smos1,5,note,4.095443259294326
smos1,6,servletshowuserteachingform,3.3643822142905817
smos1,7,managerclassroom,3.1171344087544766
smos1,8,manageruser,3.0115241726141044
smos1,9,userlistitem,2.2733030889708883
smos1,10,servletlogout,1.8750432981662617
smos10,1,role,8.972095281998405
smos10,2,servletassignstudentclassroom,4.372619380794783
smos10,3,manageruser,4.356427825985633
smos10,4,servletshowteacherteachingformbyclass,4.2198757804970946
smos10,5,note,4.095443259294326
smos10,6,managerregister,3.582250644928191
smos10,7,servletshownotedetails,3.5065588414930278
smos10,8,servletshowuserteachingform,3.3643822142905817
smos10,9,servletshowuserdetails,3.2332856960716945
smos10,10,servletremoveteachingasteacher,2.4810726464455106
smos11,1,note,8.72646604929918
smos11,2,servletaddremoveteachingsasaddress,7.830808448775408
smos11,3,servletshowuserteachingform,7.33570767438464
smos11,4,servletshowteacherteachingformbyclass,7.031086858243086
smos11,5,role,6.410461044655897
smos11,6,manageruser,6.106471446141864
smos11,7,servletassignstudentclassroom,6.090024726377111
smos11,8,userlistitem,4.97518309392378
smos11,9,servletremoveteachingasteacher,4.97518309392378
smos11,10,managerregister,4.679966055486336
smos12,1,role,6.410461044655897
smos12,2,servletassignstudentclassroom,5.882255168902488
smos12,3,registerline,5.628309051283391
smos12,4,note,5.509384692100078
smos12,5,manageruser,5.221811133816455
smos12,6,servletshowuserteachingform,4.720994101788456
smos12,7,managerregister,4.679966055486336
smos12,8,servletshownotedetails,4.581079878647583
smos12,9,servletshowuserdetails,4.224067159211404
smos12,10,servletshowteacherteachingformbyclass,4.2198757804970946
smos13,1,role,8.972095281998405
smos13,2,note,7.312524616493427
smos13,3,servletaddremoveteachingsasaddress,5.902287521310169
smos13,4,servletshowuserteachingform,5.316221120401769
smos13,5,servletshowuserdetails,4.347480498867039
smos13,6,manageruser,4.256603052203415
smos13,7,classroom,4.198477992027838
smos13,8,userlistitem,3.990708434553216
smos13,9,servletshowjustifylist,3.772900191060395
smos13,10,managerregister,3.582250644928191
smos14,1,manageruser,10.017878021873381
smos14,2,classroom,9.317065860067144
smos14,3,servletshowuserteachingform,7.994345002314702
smos14,4,note,7.312524616493427
smos14,5,servletaddremoveteachingsasaddress,7.069583144950171
smos14,6,managervotes,6.703731686330443
