requirement_id,rank,code_file,score
smos1,1,servletloadreport,0.9870285391807556
smos1,2,manageruser,0.9869778752326965
smos1,3,servletupdatereport,0.9865960478782654
smos1,4,servletremovestudentclassroom,0.9865891933441162
smos1,5,teaching,0.9862324595451355
smos1,6,votes,0.986117422580719
smos1,7,note,0.9855876564979553
smos1,8,servletaddremoveteachingsasaddress,0.9842544198036194
smos1,9,registerline,0.9841709733009338
smos1,10,delay,0.9840046167373657
smos10,1,servletaddremoveteachingsasaddress,0.9889432191848755
smos10,2,manageruser,0.987483024597168
smos10,3,servletupdateteaching,0.987355649471283
smos10,4,servletloadreport,0.9855592846870422
smos10,5,teaching,0.9853270053863525
smos10,6,servletupdatereport,0.983453631401062
smos10,7,servletremoveteachingasteacher,0.9822427034378052
smos10,8,servletdeletenote,0.9795748591423035
smos10,9,servletremovestudentclassroom,0.9795586466789246
smos10,10,note,0.9783187508583069
smos11,1,servletaddremoveteachingsasaddress,0.9900802373886108
smos11,2,manageruser,0.989457905292511
smos11,3,servletupdateteaching,0.9878793954849243
smos11,4,servletloadreport,0.9866708517074585
smos11,5,teaching,0.9856690168380737
smos11,6,servletupdatereport,0.9844228625297546
smos11,7,servletremoveteachingasteacher,0.9834287762641907
smos11,8,servletremovestudentclassroom,0.9824986457824707
smos11,9,note,0.9818027019500732
smos11,10,votes,0.981752872467041
smos12,1,servletaddremoveteachingsasaddress,0.9886848330497742
smos12,2,manageruser,0.9865323901176453
smos12,3,servletupdateteaching,0.9863799214363098
smos12,4,teaching,0.9852423667907715
smos12,5,servletloadreport,0.9831207394599915
smos12,6,servletremoveteachingasteacher,0.9830160737037659
smos12,7,servletupdatereport,0.9819285869598389
smos12,8,servletdeletenote,0.9811366200447083
smos12,9,servletremovestudentclassroom,0.9801523089408875
smos12,10,note,0.978771984577179
smos13,1,servletaddremoveteachingsasaddress,0.9901589751243591
smos13,2,manageruser,0.9889423847198486
smos13,3,servletupdatereport,0.9873117208480835
smos13,4,teaching,0.9866703152656555
smos13,5,servletloadreport,0.9865955710411072
smos13,6,servletupdateteaching,0.9862625598907471
smos13,7,servletremoveteachingasteacher,0.9843234419822693
smos13,8,votes,0.9821560382843018
