requirement_id,rank,code_file,score
ea1,1,dbcitizen,0.9872966408729553
ea1,2,dbidentitycard,0.9857516884803772
ea1,3,citizenmanager,0.9854602813720703
ea1,4,dbadministrator,0.9847354888916016
ea1,5,adminmanager,0.9847349524497986
ea1,6,familyunitmanager,0.9831311702728271
ea1,7,dbresidencechange,0.9830161929130554
ea1,8,dbemployee,0.9830103516578674
ea1,9,citizen,0.9827247858047485
ea1,10,filescontroller,0.982627809047699
ea10,1,citizenmanager,0.9833095073699951
ea10,2,responseservlet,0.9823687672615051
ea10,3,dbadministrator,0.9818690419197083
ea10,4,adminmanager,0.9812899231910706
ea10,5,dbemployee,0.9809484481811523
ea10,6,dbfamilyunit,0.9806427955627441
ea10,7,dbaccess,0.9800838828086853
ea10,8,dbresidencechange,0.9789968729019165
ea10,9,dbcitizen,0.9788639545440674
ea10,10,createcitizenpdfservlet,0.9788254499435425
ea100,1,familyunitmanager,0.9869797825813293
ea100,2,identitycard,0.9867481589317322
ea100,3,citizenmanager,0.9855661392211914
ea100,4,dbresidencechange,0.9852600693702698
ea100,5,filescontroller,0.9838588833808899
ea100,6,editresidenceservlet,0.9837900996208191
ea100,7,dbfamilyunit,0.9833235740661621
ea100,8,dbidentitycard,0.982958972454071
ea100,9,dbcitizen,0.9828470945358276
ea100,10,familyunit,0.9814257025718689
ea101,1,identitycard,0.9880788326263428
ea101,2,dbresidencechange,0.987869918346405
ea101,3,dbidentitycard,0.9878471493721008
ea101,4,familyunit,0.9838871955871582
ea101,5,familyunitmanager,0.9831856489181519
ea101,6,dbcitizen,0.9824519753456116
ea101,7,citizenmanager,0.9824174642562866
ea101,8,citizen,0.9804208874702454
ea101,9,editresidenceservlet,0.9801008105278015
ea101,10,responseservlet,0.9800933599472046
ea102,1,citizenmanager,0.9887853860855103
ea102,2,dbresidencechange,0.986556887626648
ea102,3,responseservlet,0.9855568408966064
ea102,4,identitycard,0.9855058193206787
ea102,5,filescontroller,0.9853686094284058
ea102,6,dbidentitycard,0.9851775169372559
ea102,7,dbcitizen,0.9850658774375916
ea102,8,familyunitmanager,0.9847287535667419
ea102,9,editresidenceservlet,0.9841396808624268
ea102,10,citizen,0.9832358360290527
ea103,1,citizenmanager,0.9886599183082581
ea103,2,filescontroller,0.9870083332061768
ea103,3,familyunitmanager,0.9856287240982056
ea103,4,dbresidencechange,0.9843551516532898
ea103,5,editresidenceservlet,0.9842156767845154
ea103,6,adminmanager,0.984022855758667
ea103,7,dbfamilyunit,0.983665406703949
ea103,8,dbcitizen,0.9835839867591858
ea103,9,identitycard,0.9831116795539856
ea103,10,dbadministrator,0.9828864932060242
ea104,1,citizenmanager,0.9886561632156372
ea104,2,dbresidencechange,0.9882102012634277
ea104,3,dbidentitycard,0.9876346588134766
ea104,4,identitycard,0.985718846321106
ea104,5,familyunitmanager,0.9854755401611328
ea104,6,dbcitizen,0.9845324754714966
ea104,7,dbfamilyunit,0.984300434589386
ea104,8,citizen,0.9840849041938782
ea104,9,adminmanager,0.984000027179718
ea104,10,filescontroller,0.9839500784873962
ea105,1,identitycard,0.985536515712738
ea105,2,dbresidencechange,0.984628438949585
ea105,3,dbidentitycard,0.9842773079872131
ea105,4,familyunitmanager,0.983798623085022
ea105,5,citizenmanager,0.9837751984596252
ea105,6,dbcitizen,0.9834505915641785
ea105,7,filescontroller,0.9829203486442566
ea105,8,editresidenceservlet,0.9820382595062256
ea105,9,dbfamilyunit,0.9802324175834656
ea105,10,responseservlet,0.979901134967804
ea106,1,dbidentitycard,0.9900845289230347
ea106,2,identitycard,0.9882737994194031
ea106,3,dbresidencechange,0.9862934350967407
ea106,4,dbcitizen,0.9860436320304871
ea106,5,familyunit,0.9824338555335999
ea106,6,createresidencechangepdfservlet,0.9821287393569946
ea106,7,familyunitmanager,0.98143070936203
ea106,8,citizenmanager,0.9812644720077515
ea106,9,responseservlet,0.9806062579154968
ea106,10,editresidenceservlet,0.9785518646240234
ea107,1,identitycard,0.9880574941635132
ea107,2,dbidentitycard,0.9876439571380615
ea107,3,dbresidencechange,0.9856213331222534
ea107,4,familyunitmanager,0.9844295382499695
ea107,5,dbcitizen,0.9837523102760315
ea107,6,citizenmanager,0.9834837913513184
ea107,7,familyunit,0.9825214743614197
ea107,8,editresidenceservlet,0.9809679985046387
ea107,9,filescontroller,0.9804738759994507
ea107,10,responseservlet,0.9796520471572876
ea108,1,identitycard,0.9895308613777161
ea108,2,dbidentitycard,0.9856184124946594
ea108,3,dbresidencechange,0.9849093556404114
ea108,4,dbcitizen,0.984183669090271
ea108,5,familyunitmanager,0.9823612570762634
ea108,6,citizenmanager,0.9815674424171448
ea108,7,familyunit,0.980220377445221
ea108,8,editresidenceservlet,0.9792237281799316
ea108,9,dbfamilyunit,0.9784533977508545
ea108,10,createresidencechangepdfservlet,0.978244960308075
ea109,1,identitycard,0.9902188181877136
ea109,2,dbidentitycard,0.989200234413147
ea109,3,dbresidencechange,0.9883245229721069
ea109,4,dbcitizen,0.9874716997146606
ea109,5,familyunitmanager,0.985744059085846
ea109,6,familyunit,0.985051155090332
ea109,7,citizenmanager,0.9838916659355164
ea109,8,createresidencechangepdfservlet,0.9831106066703796
ea109,9,dbfamilyunit,0.9827489852905273
ea109,10,responseservlet,0.9820429682731628
ea11,1,adminmanager,0.992108166217804
ea11,2,dbadministrator,0.9908043742179871
ea11,3,citizenmanager,0.9897378087043762
ea11,4,dbemployee,0.9891501069068909
ea11,5,dbaccess,0.988797664642334
ea11,6,accessmanager,0.9879459142684937
ea11,7,employeemanager,0.9871690273284912
ea11,8,dbfamilyunit,0.9863815903663635
ea11,9,familyunitmanager,0.986024022102356
ea11,10,filescontroller,0.9852513670921326
ea110,1,identitycard,0.9889078736305237
ea110,2,dbidentitycard,0.9844599366188049
ea110,3,dbresidencechange,0.9826056361198425
ea110,4,dbcitizen,0.982123076915741
ea110,5,familyunitmanager,0.9799250960350037
ea110,6,familyunit,0.978644609451294
ea110,7,createresidencechangepdfservlet,0.9780201315879822
ea110,8,editresidenceservlet,0.9762266278266907
ea110,9,citizenmanager,0.9756133556365967
ea110,10,dbfamilyunit,0.9749714136123657
ea111,1,identitycard,0.9877755045890808
ea111,2,dbidentitycard,0.9847389459609985
ea111,3,dbresidencechange,0.9828144311904907
ea111,4,dbcitizen,0.9810341596603394
ea111,5,familyunitmanager,0.9800882935523987
ea111,6,editresidenceservlet,0.9796836376190186
ea111,7,citizenmanager,0.9792672395706177
ea111,8,createresidencechangepdfservlet,0.9786465764045715
ea111,9,familyunit,0.9785381555557251
ea111,10,filescontroller,0.9778066873550415
ea112,1,dbidentitycard,0.9876490235328674
ea112,2,dbresidencechange,0.9856968522071838
ea112,3,identitycard,0.9849125742912292
ea112,4,citizenmanager,0.98396235704422
ea112,5,familyunitmanager,0.9832413196563721
ea112,6,dbcitizen,0.9821823239326477
ea112,7,familyunit,0.9812760949134827
ea112,8,filescontroller,0.9810958504676819
ea112,9,editresidenceservlet,0.9802286624908447
ea112,10,responseservlet,0.9794974327087402
ea113,1,citizenmanager,0.9894570112228394
ea113,2,dbresidencechange,0.9876769781112671
ea113,3,identitycard,0.9869992733001709
ea113,4,familyunitmanager,0.9863908290863037
ea113,5,dbidentitycard,0.9863495826721191
ea113,6,responseservlet,0.9863196611404419
ea113,7,filescontroller,0.9857871532440186
ea113,8,editresidenceservlet,0.985572099685669
ea113,9,dbcitizen,0.9851593971252441
ea113,10,dbfamilyunit,0.9841378331184387
ea114,1,identitycard,0.9860186576843262
ea114,2,dbidentitycard,0.9856081008911133
ea114,3,dbresidencechange,0.9807224869728088
ea114,4,dbcitizen,0.9786228537559509
ea114,5,familyunit,0.9775036573410034
ea114,6,familyunitmanager,0.9764746427536011
ea114,7,createresidencechangepdfservlet,0.9749053716659546
ea114,8,citizenmanager,0.9733753800392151
ea114,9,editresidenceservlet,0.9719847440719604
ea114,10,filescontroller,0.9709663391113281
ea115,1,dbidentitycard,0.9873919486999512
ea115,2,identitycard,0.9867356419563293
ea115,3,dbresidencechange,0.9851868152618408
ea115,4,familyunit,0.9823442697525024
ea115,5,familyunitmanager,0.9816890954971313
ea115,6,dbcitizen,0.9815405011177063
ea115,7,citizenmanager,0.9809616804122925
ea115,8,createresidencechangepdfservlet,0.9778094291687012
ea115,9,responseservlet,0.977698802947998
ea115,10,editresidenceservlet,0.9773657321929932
ea116,1,identitycard,0.9875282645225525
ea116,2,dbresidencechange,0.9851452112197876
ea116,3,dbidentitycard,0.9846060872077942
ea116,4,dbcitizen,0.983744740486145
ea116,5,familyunitmanager,0.9831306338310242
ea116,6,citizenmanager,0.9824962019920349
ea116,7,editresidenceservlet,0.9799196720123291
ea116,8,familyunit,0.9795758724212646
ea116,9,filescontroller,0.9791618585586548
ea116,10,dbfamilyunit,0.9780619144439697
ea117,1,identitycard,0.9875720739364624
ea117,2,dbidentitycard,0.9846004247665405
ea117,3,dbcitizen,0.9832490086555481
ea117,4,dbresidencechange,0.9829055666923523
ea117,5,familyunitmanager,0.9808034896850586
ea117,6,citizenmanager,0.9796602725982666
ea117,7,familyunit,0.9794328212738037
ea117,8,createresidencechangepdfservlet,0.9794235825538635
ea117,9,responseservlet,0.9786433577537537
ea117,10,editresidenceservlet,0.9783612489700317
ea118,1,dbcitizen,0.9880956411361694
ea118,2,citizenmanager,0.986443281173706
ea118,3,identitycard,0.9862962365150452
ea118,4,dbidentitycard,0.986009955406189
ea118,5,familyunitmanager,0.9858160018920898
ea118,6,dbresidencechange,0.9849902391433716
ea118,7,dbfamilyunit,0.9846149682998657
ea118,8,filescontroller,0.9831035137176514
ea118,9,editresidenceservlet,0.9830174446105957
ea118,10,familyunit,0.9828717708587646
ea119,1,citizenmanager,0.9894235730171204
ea119,2,familyunitmanager,0.9876159429550171
ea119,3,filescontroller,0.9866549372673035
ea119,4,dbadministrator,0.9859664440155029
ea119,5,adminmanager,0.9859377145767212
ea119,6,dbfamilyunit,0.9856207966804504
ea119,7,dbcitizen,0.9852550625801086
ea119,8,dbemployee,0.9847550392150879
ea119,9,dbresidencechange,0.9846858382225037
ea119,10,citizen,0.9845475554466248
ea12,1,citizenmanager,0.9895960688591003
ea12,2,adminmanager,0.9893405437469482
ea12,3,dbadministrator,0.9892333745956421
ea12,4,dbemployee,0.9877625703811646
ea12,5,dbaccess,0.987424373626709
ea12,6,employeemanager,0.9862868785858154
ea12,7,filescontroller,0.98602294921875
ea12,8,accessmanager,0.9848460555076599
ea12,9,dbrequest,0.9839026927947998
ea12,10,dbfamilyunit,0.9836205244064331
ea120,1,citizenmanager,0.9881452918052673
ea120,2,filescontroller,0.9864712953567505
ea120,3,dbcitizen,0.9847604632377625
