requirement_id,rank,code_file,score
uc1,1,iculturalheritageagencymanager,0.5893628597259521
uc1,2,culturalheritageagencymanager,0.5298439264297485
uc1,3,itouristagencymanager,0.4991958737373352
uc1,4,touristclientmanager,0.49760088324546814
uc1,5,advertisementagencymanager,0.4966939091682434
uc1,6,idbculturalheritage,0.49427974224090576
uc1,7,search,0.4907890260219574
uc1,8,news,0.4847254753112793
uc1,9,controldata,0.48421186208724976
uc1,10,idbsearchpreference,0.4775487184524536
uc10,1,irefreshmentpointcommonmanager,0.5946798920631409
uc10,2,idbrefreshmentpoint,0.5062358379364014
uc10,3,iadvertisementrefreshmentpointmanager,0.49903443455696106
uc10,4,irefreshmentpointagencymanager,0.4880845546722412
uc10,5,advancedsearch,0.4728364050388336
uc10,6,dbrefreshmentpoint,0.4642139673233032
uc10,7,refreshmentpointcommonmanager,0.4633563160896301
uc10,8,cardpr,0.457252562046051
uc10,9,idbrefreshmentpointoperator,0.45461973547935486
uc10,10,cardbc,0.44796061515808105
uc11,1,irefreshmentpointcommonmanager,0.5150346159934998
uc11,2,idbconvention,0.45410460233688354
uc11,3,beanrefreshmentpoint,0.43566185235977173
uc11,4,beanoperatorrefreshmentpoint,0.42887577414512634
uc11,5,iadvertisementrefreshmentpointmanager,0.4288631081581116
uc11,6,idbrefreshmentpoint,0.42004579305648804
uc11,7,cardbc,0.4044765830039978
uc11,8,dbconvention,0.39966467022895813
uc11,9,refreshmentpoint,0.3950084447860718
uc11,10,dbrefreshmentpoint,0.39307984709739685
uc12,1,itouristagencymanager,0.5776586532592773
uc12,2,touristcard,0.5520130395889282
uc12,3,tourist,0.5124897956848145
uc12,4,idbvisitpr,0.509100079536438
uc12,5,search,0.5087935328483582
uc12,6,beantourist,0.5025413632392883
uc12,7,authentication,0.5021576285362244
uc12,8,touristclientmanager,0.4996322989463806
uc12,9,itouristclientmanager,0.48696157336235046
uc12,10,touristcommonmanager,0.4847375750541687
uc13,1,itouristagencymanager,0.6048651337623596
uc13,2,iauthentication,0.565189003944397
uc13,3,authentication,0.5327352285385132
uc13,4,touristcommonmanager,0.48384711146354675
uc13,5,touristcard,0.47589775919914246
uc13,6,touristagencymanager,0.46793264150619507
uc13,7,idbvisitpr,0.4513818621635437
uc13,8,touristclientmanager,0.4504539966583252
uc13,9,itouristclientmanager,0.43855342268943787
uc13,10,refreshmentpointagencymanager,0.43222135305404663
uc14,1,beantourist,0.5639227628707886
uc14,2,search,0.5361758470535278
uc14,3,dbagencyoperator,0.5348135232925415
uc14,4,authentication,0.5315282344818115
uc14,5,itouristagencymanager,0.5205524563789368
uc14,6,dbsearchpreference,0.5184740424156189
uc14,7,isearch,0.5137314796447754
uc14,8,touristclientmanager,0.5104184746742249
uc14,9,iauthentication,0.5025562644004822
