requirement_id,rank,code_file,score
ea1,1,access,6.8222630034468
ea1,2,accessmanager,4.63134892562267
ea1,3,loginservlet,4.03363074767282
ea1,4,administrator,3.9393014521467613
ea1,5,passwordrecoveryservlet,3.537968919019207
ea1,6,dbconnection,3.3151084962511805
ea1,7,dbadministrator,2.645894814028043
ea1,8,searchadministratorservlet,2.573492726705883
ea1,9,employee,2.546154066390902
ea1,10,adminmanager,2.508617412070401
ea10,1,logoutservlet,5.711154092354513
ea10,2,filescontroller,4.50390767984466
ea10,3,dbconnection,2.8266687064736793
ea10,4,familyunitmanager,2.2522860808316785
ea10,5,citizenmanager,2.1464160874778213
ea10,6,searchemployeeservlet,2.085472981549017
ea10,7,employee,1.8589279382908257
ea10,8,administrator,1.8589279382908257
ea10,9,loginservlet,1.527141097544818
ea10,10,insertemployeeservlet,1.4313399599200272
ea100,1,viewcasesservlet,8.204456314775673
ea100,2,registercitizenservlet,6.846620610418722
ea100,3,dbfamilyunit,6.7092198667345135
ea100,4,dbmunicipality,5.947852669791381
ea100,5,familyunit,5.527092428315891
ea100,6,loadcaseservlet,3.8003500127104086
ea100,7,identitycardmanager,3.6678683098862592
ea100,8,createcertificatespdfservlet,3.6187813694190814
ea100,9,citizen,3.333344447006482
ea100,10,dbconnection,3.3151084962511805
ea101,1,viewcasesservlet,8.204456314775673
ea101,2,registercitizenservlet,6.846620610418722
ea101,3,dbmunicipality,5.947852669791381
ea101,4,dbfamilyunit,4.38035435738948
ea101,5,loadcaseservlet,3.8003500127104086
ea101,6,createcertificatespdfservlet,3.6187813694190814
ea101,7,citizen,3.333344447006482
ea101,8,dbconnection,3.3151084962511805
ea101,9,responseservlet,3.216019065610087
ea101,10,searchcaseservlet,3.1310241434036734
ea102,1,dbresidencechange,10.264763946118396
ea102,2,viewcasesservlet,8.204456314775673
ea102,3,loadcaseservlet,8.008794007200795
ea102,4,registercitizenservlet,6.846620610418722
ea102,5,dbconnection,6.14177720272486
ea102,6,createcertificatespdfservlet,3.6187813694190814
ea102,7,citizen,3.333344447006482
ea102,8,responseservlet,3.216019065610087
ea102,9,searchcaseservlet,3.1310241434036734
ea102,10,createresidencechangepdfservlet,2.7101784994549334
ea103,1,viewcasesservlet,8.204456314775673
ea103,2,dbconnection,8.015067144005519
ea103,3,loadcaseservlet,8.008794007200795
ea103,4,registercitizenservlet,6.846620610418722
ea103,5,responseservlet,5.023373889677114
ea103,6,createresidencechangepdfservlet,4.294479591377932
ea103,7,filescontroller,3.6976048297482658
ea103,8,createcertificatespdfservlet,3.6187813694190814
ea103,9,citizen,3.333344447006482
ea103,10,editresidenceservlet,3.3318847287764823
ea104,1,viewcasesservlet,8.204456314775673
ea104,2,createresidencechangepdfservlet,6.574446257908785
ea104,3,registercitizenservlet,6.071205565819204
ea104,4,dbresidencechange,4.98488777997783
ea104,5,dbcitizen,4.015479399269813
ea104,6,dbidentitycard,3.9544744792944106
ea104,7,request,3.722518279586556
ea104,8,editresidenceservlet,3.583364466177231
ea104,9,dbconnection,3.3151084962511805
ea104,10,editemployeeservlet,3.247510812806007
ea105,1,viewcasesservlet,8.204456314775673
ea105,2,registercitizenservlet,6.846620610418722
ea105,3,dbrequest,6.50963185073485
ea105,4,dbconnection,4.04263815330691
ea105,5,loadcaseservlet,3.8003500127104086
ea105,6,createcertificatespdfservlet,3.6187813694190814
ea105,7,citizen,3.333344447006482
ea105,8,dbaccess,3.252789890938291
ea105,9,responseservlet,3.216019065610087
ea105,10,searchcaseservlet,3.1310241434036734
ea106,1,viewcasesservlet,8.204456314775673
ea106,2,registercitizenservlet,6.846620610418722
ea106,3,filescontroller,4.916996799275957
ea106,4,dbresidencechange,4.715695213174716
ea106,5,createresidencechangepdfservlet,4.612354160899479
ea106,6,dbidentitycard,3.999266163232575
ea106,7,dbmunicipality,3.800359042867874
ea106,8,loadcaseservlet,3.8003500127104086
ea106,9,createcertificatespdfservlet,3.6187813694190814
ea106,10,editresidenceservlet,3.4618220598803378
ea107,1,viewcasesservlet,10.27512404557803
ea107,2,registercitizenservlet,6.846620610418722
ea107,3,filescontroller,6.061294496243184
ea107,4,searchcaseservlet,5.201691874206031
ea107,5,dbresidencechange,5.160478686132352
ea107,6,responseservlet,4.521422421907858
ea107,7,citizenmanager,4.513622026310748
ea107,8,createresidencechangepdfservlet,3.8544761964221608
ea107,9,loadcaseservlet,3.8003500127104086
ea107,10,municipality,3.6219195083644555
ea108,1,viewcasesservlet,10.27512404557803
ea108,2,dbresidencechange,7.607112763620919
ea108,3,registercitizenservlet,6.846620610418722
ea108,4,searchcaseservlet,5.201691874206031
ea108,5,identitycardmanager,4.875421321125819
ea108,6,familyunit,4.634863957592815
ea108,7,editresidenceservlet,4.480411129777622
ea108,8,dbrequest,4.350641539317249
ea108,9,identitycard,4.123181632167436
ea108,10,dbconnection,4.04263815330691
ea109,1,viewcasesservlet,8.204456314775673
ea109,2,registercitizenservlet,6.846620610418722
ea109,3,loadcaseservlet,3.8003500127104086
ea109,4,createcertificatespdfservlet,3.6187813694190814
ea109,5,editresidenceservlet,3.4618220598803378
ea109,6,identitycard,3.396614197576585
ea109,7,citizen,3.333344447006482
ea109,8,dbconnection,3.3151084962511805
ea109,9,responseservlet,3.216019065610087
ea109,10,searchcaseservlet,3.1310241434036734
ea11,1,adminmanager,6.115937147894874
ea11,2,editresidenceservlet,5.52668467616493
ea11,3,familyunitmanager,4.800109134858193
ea11,4,dbresidencechange,4.6024192407716535
ea11,5,employeemanager,3.5360915065004717
ea11,6,searchemployeeservlet,3.4308551989832234
ea11,7,editemployeeservlet,3.3956214202762567
ea11,8,dbconnection,3.3151084962511805
ea11,9,citizenmanager,3.2735395509335135
ea11,10,createresidencechangepdfservlet,2.81911578702948
ea110,1,viewcasesservlet,8.204456314775673
ea110,2,registercitizenservlet,6.846620610418722
ea110,3,dbconnection,6.630216992502361
ea110,4,dbfamilyunit,4.5412174605354325
ea110,5,loadcaseservlet,3.8003500127104086
ea110,6,municipality,3.6219195083644555
ea110,7,createcertificatespdfservlet,3.6187813694190814
ea110,8,citizen,3.333344447006482
ea110,9,responseservlet,3.216019065610087
ea110,10,searchcaseservlet,3.1310241434036734
ea111,1,viewcasesservlet,10.27512404557803
ea111,2,registercitizenservlet,6.846620610418722
ea111,3,citizenmanager,6.66003811378857
ea111,4,searchcaseservlet,5.201691874206031
ea111,5,dbcitizen,4.4439912442799
ea111,6,dbidentitycard,4.376476184863089
ea111,7,createresidencechangepdfservlet,3.8544761964221608
ea111,8,loadcaseservlet,3.8003500127104086
ea111,9,request,3.6228141407340866
ea111,10,dbrequest,3.550099316321494
ea112,1,viewcasesservlet,10.27512404557803
ea112,2,registercitizenservlet,6.846620610418722
ea112,3,searchcaseservlet,5.201691874206031
ea112,4,responseservlet,4.521422421907858
ea112,5,createresidencechangepdfservlet,3.8544761964221608
ea112,6,loadcaseservlet,3.8003500127104086
ea112,7,createcertificatespdfservlet,3.6187813694190814
ea112,8,familyunit,3.440627959718832
ea112,9,citizen,3.333344447006482
ea112,10,dbconnection,3.3151084962511805
ea113,1,viewcasesservlet,9.26017310807812
ea113,2,registercitizenservlet,6.846620610418722
ea113,3,loadcaseservlet,4.827396162863423
ea113,4,createcertificatespdfservlet,4.501923803671051
ea113,5,request,4.497127051003737
ea113,6,searchcaseservlet,4.186740936706121
ea113,7,citizen,4.023176417336253
ea113,8,dbconnection,4.004940466580952
ea113,9,createresidencechangepdfservlet,3.2935914136830946
ea113,10,responseservlet,3.216019065610087
ea114,1,viewcasesservlet,10.27512404557803
ea114,2,registercitizenservlet,6.846620610418722
ea114,3,citizen,6.648452943257663
ea114,4,searchcaseservlet,5.201691874206031
ea114,5,dbrequest,5.162601922364387
ea114,6,dbresidencechange,4.715695213174716
ea114,7,editresidenceservlet,4.480411129777622
ea114,8,dbidentitycard,3.999266163232575
ea114,9,dbaccess,3.990696327416477
ea114,10,filescontroller,3.9479907584179177
ea115,1,dbresidencechange,11.472305849841074
ea115,2,viewcasesservlet,8.204456314775673
ea115,3,registercitizenservlet,6.846620610418722
ea115,4,identitycard,5.489875692394006
ea115,5,dbmunicipality,4.684648203198261
ea115,6,loadcaseservlet,3.8003500127104086
ea115,7,municipality,3.6219195083644555
ea115,8,createcertificatespdfservlet,3.6187813694190814
ea115,9,editresidenceservlet,3.4618220598803378
ea115,10,dbidentitycard,3.4483578329194797
ea116,1,viewcasesservlet,10.27512404557803
ea116,2,registercitizenservlet,6.846620610418722
ea116,3,request,5.241824780293612
ea116,4,searchcaseservlet,5.201691874206031
ea116,5,responseservlet,4.521422421907858
ea116,6,editresidenceservlet,4.480411129777622
ea116,7,filescontroller,3.9479907584179177
ea116,8,createresidencechangepdfservlet,3.8544761964221603
ea116,9,loadcaseservlet,3.8003500127104086
ea116,10,createcertificatespdfservlet,3.6187813694190814
ea117,1,viewcasesservlet,8.204456314775673
ea117,2,dbresidencechange,7.736894376261153
ea117,3,registercitizenservlet,6.846620610418722
ea117,4,dbconnection,6.630216992502361
ea117,5,familyunitmanager,5.896125439329358
ea117,6,createresidencechangepdfservlet,5.100782441474326
ea117,7,request,4.539457589534887
ea117,8,loadcaseservlet,3.8003500127104086
ea117,9,dbmunicipality,3.698570012636054
ea117,10,municipality,3.6219195083644555
ea118,1,accessmanager,6.122666844195095
ea118,2,showaccessaservlet,4.581729105696827
ea118,3,showaccessservlet,4.45015424305716
ea118,4,dbfamilyunit,4.002968388213246
ea118,5,familyunitmanager,3.8713399063209577
ea118,6,dbconnection,3.3151084962511805
ea118,7,createcitizenpdfservlet,3.1592079258030505
ea118,8,responseservlet,2.6588249731435916
ea118,9,citizen,2.5525658577467145
ea118,10,createresidencechangepdfservlet,2.330687506454633
ea119,1,accessmanager,6.122666844195095
ea119,2,showaccessaservlet,4.581729105696827
ea119,3,showaccessservlet,4.45015424305716
ea119,4,createcitizenpdfservlet,3.1592079258030505
ea119,5,responseservlet,2.6588249731435916
ea119,6,createresidencechangepdfservlet,2.330687506454633
ea119,7,dbaccess,2.2491473062155407
