requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
SMOS1,smos1,User.java.java,user,False,,servletinsertaddress,0.5060316324234009,False
SMOS1,smos1,Role.java,role,False,,servletinsertaddress,0.5060316324234009,False
SMOS1,smos1,UserListItem.java,userlistitem,False,,servletinsertaddress,0.5060316324234009,False
SMOS1,smos1,managerUser.java,manageruser,False,,servletinsertaddress,0.5060316324234009,False
SMOS1,smos1,ServletLogin.java,servletlogin,False,,servletinsertaddress,0.5060316324234009,False
SMOS1,smos1,ServletLogout.java,servletlogout,True,5.0,servletinsertaddress,0.5060316324234009,True
SMOS1,smos1,ServletAlterPersonalDate.java,servletalterpersonaldate,False,,servletinsertaddress,0.5060316324234009,False
SMOS10,smos10,User.java,user,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,Role.java,role,True,4.0,servletshowuserdetails,0.4706637263298034,True
SMOS10,smos10,UserListItem.java,userlistitem,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,managerUser.java,manageruser,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletShowUserTeachingForm.java,servletshowuserteachingform,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletRemoveStudentClassroom.java,servletremovestudentclassroom,True,5.0,servletshowuserdetails,0.4706637263298034,True
SMOS10,smos10,ServletShowTeacherTeachingFormByClass.java,servletshowteacherteachingformbyclass,True,9.0,servletshowuserdetails,0.4706637263298034,True
SMOS10,smos10,ServletShowUserRoleForm.java,servletshowuserroleform,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletAddTeachingAsTeacher.java,servletaddteachingasteacher,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletAssignParentStudent.java,servletassignparentstudent,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletAssignRole.java,servletassignrole,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletInsertUser.java,servletinsertuser,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletRemoveTeachingAsTeacher.java,servletremoveteachingasteacher,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletAssignStudentClassroom.java,servletassignstudentclassroom,False,,servletshowuserdetails,0.4706637263298034,False
SMOS10,smos10,ServletDeleteUser.java,servletdeleteuser,False,,servletshowuserdetails,0.4706637263298034,False
