requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
SMOS10,smos10,Role.java,role,True,1.0,role,8.972095281998405,True
SMOS12,smos12,Role.java,role,True,1.0,role,6.410461044655897,True
SMOS13,smos13,Role.java,role,True,1.0,role,8.972095281998405,True
SMOS15,smos15,Classroom.java,classroom,True,1.0,classroom,8.688326245012705,True
SMOS21,smos21,ServletAddRemoveTeachingsAsAddress.java,servletaddremoveteachingsasaddress,True,1.0,servletaddremoveteachingsasaddress,5.566212304556761,True
SMOS28,smos28,Note.java,note,True,1.0,note,9.728375159954702,True
SMOS29,smos29,RegisterLine.java,registerline,True,1.0,registerline,12.95652420481446,True
SMOS3,smos3,ServletLogout.java,servletlogout,True,1.0,servletlogout,3.870933576798373,True
SMOS30,smos30,ManagerRegister.java,managerregister,True,1.0,managerregister,9.478137026912604,True
SMOS32,smos32,RegisterLine.java,registerline,True,1.0,registerline,6.626584976010105,True
SMOS33,smos33,Note.java,note,True,1.0,note,7.900508800567059,True
SMOS35,smos35,Note.java,note,True,1.0,note,8.945791730087272,True
SMOS37,smos37,Note.java,note,True,1.0,note,11.142316592760457,True
SMOS39,smos39,Note.java,note,True,1.0,note,11.142316592760457,True
SMOS4,smos4,UserListItem.java,userlistitem,True,1.0,userlistitem,4.496770558784554,True
SMOS40,smos40,Note.java,note,True,1.0,note,6.486567367761306,True
SMOS41,smos41,Note.java,note,True,1.0,note,11.142316592760457,True
SMOS43,smos43,Note.java,note,True,1.0,note,7.33725105148772,True
SMOS44,smos44,Note.java,note,True,1.0,note,8.945791730087272,True
SMOS49,smos49,Role.java,role,True,1.0,role,6.410461044655897,True
SMOS50,smos50,Role.java,role,True,1.0,role,6.410461044655897,True
SMOS51,smos51,Role.java,role,True,1.0,role,6.410461044655897,True
SMOS54,smos54,RegisterLine.java,registerline,True,1.0,registerline,10.513785820304104,True
SMOS55,smos55,RegisterLine.java,registerline,True,1.0,registerline,9.188114738783248,True
SMOS56,smos56,Note.java,note,True,1.0,note,8.72646604929918,True
SMOS57,smos57,Note.java,note,True,1.0,note,9.728375159954702,True
SMOS60,smos60,Note.java,note,True,1.0,note,9.728375159954702,True
SMOS61,smos61,Note.java,note,True,1.0,note,9.728375159954702,True
SMOS62,smos62,ServletUpdateReport.java,servletupdatereport,True,1.0,servletupdatereport,6.2235635762501165,True
SMOS63,smos63,Note.java,note,True,1.0,note,7.33725105148772,True
SMOS65,smos65,Note.java,note,True,1.0,note,12.945456517153804,True
SMOS8,smos8,ServletShowUserDetails.java,servletshowuserdetails,True,1.0,servletshowuserdetails,6.288275739273092,True
