requirement_id,rank,code_file,score
uc1,1,isearch,0.9855953454971313
uc1,2,iauthentication,0.9855566620826721
uc1,3,bannerdialog,0.9853601455688477
uc1,4,feedbacktablemodel,0.9846442341804504
uc1,5,fuzzy,0.983283281326294
uc1,6,beanrefreshmentpoint,0.9829382300376892
uc1,7,search,0.9827533960342407
uc1,8,touristtablemodel,0.9824953675270081
uc1,9,priorityrenderer,0.982426106929779
uc1,10,dbrefreshmentpoint,0.9823831915855408
uc10,1,feedbacktablemodel,0.9903675317764282
uc10,2,isearch,0.9893601536750793
uc10,3,touristtablemodel,0.9891302585601807
uc10,4,search,0.9884053468704224
uc10,5,newstablemodeltest,0.987320601940155
uc10,6,beantourist,0.9861465692520142
uc10,7,beanculturalheritage,0.9857878684997559
uc10,8,beanrefreshmentpoint,0.9857683777809143
uc10,9,controldata,0.9857296943664551
uc10,10,touristclientmanager,0.985599160194397
uc11,1,isearch,0.9875656366348267
uc11,2,search,0.9860609173774719
uc11,3,beanrefreshmentpoint,0.9848356246948242
uc11,4,beanculturalheritage,0.9847137331962585
uc11,5,iculturalheritagecommonmanager,0.9844240546226501
uc11,6,culturalheritagevisitchecker,0.9843066334724426
uc11,7,controldata,0.9838324189186096
uc11,8,itouristclientmanager,0.9837620854377747
uc11,9,feedbacktablemodel,0.9837016463279724
uc11,10,beanvisitbc,0.9829784035682678
uc12,1,isearch,0.9908242225646973
uc12,2,search,0.9900450706481934
uc12,3,feedbacktablemodel,0.989698588848114
uc12,4,touristtablemodel,0.9877912998199463
uc12,5,bannerdialog,0.9877022504806519
uc12,6,beanrefreshmentpoint,0.9873830676078796
uc12,7,averageratingrenderer,0.9869961142539978
uc12,8,dbrefreshmentpoint,0.9866359829902649
uc12,9,controlldataadvertisement,0.986420214176178
uc12,10,priorityrenderer,0.9860715270042419
uc13,1,feedbacktablemodel,0.9888638854026794
uc13,2,isearch,0.988184928894043
uc13,3,advertisementmanager,0.9874269962310791
uc13,4,iauthentication,0.9872896671295166
uc13,5,touristtablemodel,0.9870971441268921
uc13,6,refreshmentpointagencymanager,0.987092137336731
uc13,7,search,0.9870492219924927
uc13,8,bannerdialog,0.9870488047599792
uc13,9,irefreshmentpointagencymanager,0.9865831136703491
uc13,10,itouristagencymanager,0.9860684275627136
uc14,1,isearch,0.9912675619125366
uc14,2,search,0.989986777305603
uc14,3,feedbacktablemodel,0.9897696375846863
uc14,4,beanrefreshmentpoint,0.9876943826675415
uc14,5,controlldataadvertisement,0.9875516295433044
uc14,6,dblocationstatistic,0.9867234230041504
uc14,7,priorityrenderer,0.9866957664489746
uc14,8,category,0.9866811037063599
uc14,9,touristtablemodel,0.9866378903388977
uc14,10,averageratingrenderer,0.9865439534187317
uc15,1,feedbacktablemodel,0.9918709993362427
uc15,2,touristtablemodel,0.9906594753265381
uc15,3,search,0.9906347990036011
uc15,4,refreshmentpointagencymanager,0.9901373982429504
uc15,5,isearch,0.9897225499153137
uc15,6,dbrefreshmentpoint,0.9895943403244019
uc15,7,bannerdialog,0.989450216293335
uc15,8,fuzzy,0.9894035458564758
uc15,9,irefreshmentpointagencymanager,0.9893717169761658
uc15,10,refreshmentpointcommonmanager,0.9892981648445129
uc16,1,isearch,0.9892822504043579
uc16,2,feedbacktablemodel,0.9888110160827637
uc16,3,search,0.9885525107383728
uc16,4,beantourist,0.9868373870849609
uc16,5,advertisementmanager,0.9866895079612732
uc16,6,irefreshmentpointagencymanager,0.9863674640655518
