requirement_id,rank,code_file,score
ea1,1,access,0.5108084860064424
ea1,2,administrator,0.23829370748719317
ea1,3,accessmanager,0.22732406168772404
ea1,4,loginservlet,0.1900169519170498
ea1,5,searchadministratorservlet,0.18969823137803143
ea1,6,employee,0.18025167217592045
ea1,7,passwordrecoveryservlet,0.1446717220683028
ea1,8,insertadministratorservlet,0.12441952140806728
ea1,9,dbadministrator,0.12266671321027675
ea1,10,dbconnection,0.12176439112983116
ea10,1,logoutservlet,0.41003585476286725
ea10,2,searchemployeeservlet,0.1956423390954515
ea10,3,filescontroller,0.1659606205242286
ea10,4,employee,0.119289004538776
ea10,5,administrator,0.11545465864229543
ea10,6,dbconnection,0.10283360311039196
ea10,7,familyunitmanager,0.0969680174667416
ea10,8,citizenmanager,0.0958432787397848
ea10,9,insertemployeeservlet,0.07155810061363638
ea10,10,loginservlet,0.06994484921225157
ea100,1,registercitizenservlet,0.2559007613877884
ea100,2,viewcasesservlet,0.22894961132946878
ea100,3,dbfamilyunit,0.1559678465852438
ea100,4,dbmunicipality,0.14564671488601247
ea100,5,loadcaseservlet,0.11683864606373941
ea100,6,familyunit,0.1141650965657798
ea100,7,identitycardmanager,0.09906607480585078
ea100,8,searchcaseservlet,0.09889669710504079
ea100,9,createcertificatespdfservlet,0.08369646431096957
ea100,10,citizen,0.07754420018701015
ea101,1,registercitizenservlet,0.27683595524307025
ea101,2,viewcasesservlet,0.24767993659415394
ea101,3,dbmunicipality,0.157562045633712
ea101,4,loadcaseservlet,0.12639719404096234
ea101,5,dbfamilyunit,0.11015064673921672
ea101,6,searchcaseservlet,0.1069874175636784
ea101,7,createcertificatespdfservlet,0.09054365654224458
ea101,8,citizen,0.08388807683068983
ea101,9,responseservlet,0.07873359432987202
ea101,10,familyunitmanager,0.07776208028018415
ea102,1,registercitizenservlet,0.2599814477793865
ea102,2,loadcaseservlet,0.2459842439746969
ea102,3,viewcasesservlet,0.23260052490333677
ea102,4,dbresidencechange,0.22496309997181854
ea102,5,dbconnection,0.12115867919746011
ea102,6,searchcaseservlet,0.10047373972055289
