requirement_id,total_links,found_links,top1_hits,top5_hits,top10_hits,best_rank,avg_rank_found,found_rate,difficulty_label
UC10S1.txt,8,0,0,0,0,,,0.0,hard
UC26S3.txt,7,0,0,0,0,,,0.0,hard
UC33S2.txt,5,0,0,0,0,,,0.0,hard
UC15E1.txt,4,0,0,0,0,,,0.0,hard
UC21S1.txt,4,0,0,0,0,,,0.0,hard
UC23E2.txt,4,0,0,0,0,,,0.0,hard
UC26E1.txt,4,0,0,0,0,,,0.0,hard
UC26E2.txt,4,0,0,0,0,,,0.0,hard
UC2S2.txt,4,0,0,0,0,,,0.0,hard
UC30E2.txt,4,0,0,0,0,,,0.0,hard
UC31S1.txt,4,0,0,0,0,,,0.0,hard
UC34E1.txt,4,0,0,0,0,,,0.0,hard
UC34S4.txt,4,0,0,0,0,,,0.0,hard
UC37S2.txt,4,0,0,0,0,,,0.0,hard
UC4S3.txt,4,0,0,0,0,,,0.0,hard
UC6S1.txt,4,0,0,0,0,,,0.0,hard
UC6S2.txt,4,0,0,0,0,,,0.0,hard
UC10E1.txt,3,0,0,0,0,,,0.0,hard
UC10E2.txt,3,0,0,0,0,,,0.0,hard
UC11E1.txt,3,0,0,0,0,,,0.0,hard
UC11E2.txt,3,0,0,0,0,,,0.0,hard
UC13E1.txt,3,0,0,0,0,,,0.0,hard
UC18S1.txt,3,0,0,0,0,,,0.0,hard
UC18S2.txt,3,0,0,0,0,,,0.0,hard
UC19E1.txt,3,0,0,0,0,,,0.0,hard
UC19E2.txt,3,0,0,0,0,,,0.0,hard
UC19S2.txt,3,0,0,0,0,,,0.0,hard
UC21E1.txt,3,0,0,0,0,,,0.0,hard
UC21E2.txt,3,0,0,0,0,,,0.0,hard
UC23E1.txt,3,0,0,0,0,,,0.0,hard
UC26S1.txt,3,0,0,0,0,,,0.0,hard
UC30E1.txt,3,0,0,0,0,,,0.0,hard
UC3S5.txt,3,0,0,0,0,,,0.0,hard
UC4E1.txt,3,0,0,0,0,,,0.0,hard
UC6S3.txt,3,0,0,0,0,,,0.0,hard
UC19S3.txt,2,0,0,0,0,,,0.0,hard
UC26S4.txt,2,0,0,0,0,,,0.0,hard
UC31S2.txt,2,0,0,0,0,,,0.0,hard
UC1E1.txt,1,0,0,0,0,,,0.0,hard
UC25E1.txt,1,0,0,0,0,,,0.0,hard
UC2E2.txt,1,0,0,0,0,,,0.0,hard
UC32E1.txt,1,0,0,0,0,,,0.0,hard
UC33E1.txt,1,0,0,0,0,,,0.0,hard
UC33E2.txt,1,0,0,0,0,,,0.0,hard
UC34E2.txt,1,0,0,0,0,,,0.0,hard
UC34E3.txt,1,0,0,0,0,,,0.0,hard
UC4S4.txt,1,0,0,0,0,,,0.0,hard
UC5S2.txt,1,0,0,0,0,,,0.0,hard
