requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
UC10E1.txt,uc10e1,GetUserNameAction.java,getusernameaction,False,,healthrecordformvalidator,0.4883024990558624,False
UC10E1.txt,uc10e1,AuthDAO.java,authdao,False,,healthrecordformvalidator,0.4883024990558624,False
UC10E2.txt,uc10e2,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.526594340801239,False
UC10E2.txt,uc10e2,AuthDAO.java,authdao,False,,blackboxtestplan,0.526594340801239,False
UC10S1.txt,uc10s1,EditPHRAction.java,editphraction,False,,editofficevisitform,0.6095690131187439,False
UC10S1.txt,uc10s1,HealthRecordsDAO.java,healthrecordsdao,False,,editofficevisitform,0.6095690131187439,False
UC10S1.txt,uc10s1,FamilyDAO.java,familydao,False,,editofficevisitform,0.6095690131187439,False
UC10S1.txt,uc10s1,EditHealthHistoryAction.java,edithealthhistoryaction,False,,editofficevisitform,0.6095690131187439,False
UC10S1.txt,uc10s1,AuthDAO.java,authdao,False,,editofficevisitform,0.6095690131187439,False
UC10S2.txt,uc10s2,TransactionDAO.java,transactiondao,False,,blackboxtestplan,0.4256775081157684,False
UC11E1.txt,uc11e1,GetUserNameAction.java,getusernameaction,False,,declarehcpaction,0.5502104759216309,False
UC11E1.txt,uc11e1,AuthDAO.java,authdao,False,,declarehcpaction,0.5502104759216309,False
UC11E2.txt,uc11e2,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.5196113586425781,False
UC11E2.txt,uc11e2,AuthDAO.java,authdao,False,,blackboxtestplan,0.5196113586425781,False
UC11S1.txt,uc11s1,EditOfficeVisitAction.java,editofficevisitaction,False,,mydiagnosisaction,0.6948629021644592,False
UC11S1.txt,uc11s1,OfficeVisitDAO.java,officevisitdao,False,,mydiagnosisaction,0.6948629021644592,False
UC11S1.txt,uc11s1,AllergyDAO.java,allergydao,False,,mydiagnosisaction,0.6948629021644592,False
UC11S2.txt,uc11s2,AllergyDAO.java,allergydao,False,,blackboxtestplan,0.5728879570960999,False
UC12.txt,uc12,TransactionDAO.java,transactiondao,False,,addremotemonitoringdataaction,0.4902457594871521,False
UC13.txt,uc13,AuthDAO.java,authdao,False,,blackboxtestplan,0.4290235340595245,False
UC13.txt,uc13,PatientDAO.java,patientdao,False,,blackboxtestplan,0.4290235340595245,False
UC13E1.txt,uc13e1,GetUserNameAction.java,getusernameaction,False,,viewofficevisitaction,0.4711081981658935,False
UC13E1.txt,uc13e1,AuthDAO.java,authdao,False,,viewofficevisitaction,0.4711081981658935,False
UC15E1.txt,uc15e1,LOINCBeanValidator.java,loincbeanvalidator,False,,resetpasswordaction,0.456498771905899,False
UC15E1.txt,uc15e1,MedicationBeanValidator.java,medicationbeanvalidator,False,,resetpasswordaction,0.456498771905899,False
UC15E1.txt,uc15e1,ProcedureBeanValidator.java,procedurebeanvalidator,False,,resetpasswordaction,0.456498771905899,False
UC15S4.txt,uc15s4,LOINCDAO.java,loincdao,False,,updateloinclistaction,0.6432136297225952,False
UC16.txt,uc16,RiskChecker.java,riskchecker,False,,blackboxtestplan,0.577630877494812,False
UC16.txt,uc16,HeartDiseaseRisks.java,heartdiseaserisks,False,,blackboxtestplan,0.577630877494812,False
UC16.txt,uc16,HealthRecordsDAO.java,healthrecordsdao,False,,blackboxtestplan,0.577630877494812,False
UC17S1.txt,uc17s1,GetVisitRemindersAction.java,getvisitremindersaction,False,,blackboxtestplan,0.4482101798057556,False
UC17S1.txt,uc17s1,VisitRemindersDAO.java,visitremindersdao,False,,blackboxtestplan,0.4482101798057556,False
UC18S1.txt,uc18s1,UpdateHospitalListAction.java,updatehospitallistaction,False,,hospitalbean,0.4400340616703033,False
UC18S1.txt,uc18s1,HospitalsDAO.java,hospitalsdao,False,,hospitalbean,0.4400340616703033,False
UC18S2.txt,uc18s2,UpdateHospitalListAction.java,updatehospitallistaction,False,,editofficevisitform,0.4957909882068634,False
UC18S2.txt,uc18s2,HospitalsDAO.java,hospitalsdao,False,,editofficevisitform,0.4957909882068634,False
UC19E1.txt,uc19e1,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.4324445426464081,False
UC19E1.txt,uc19e1,AuthDAO.java,authdao,False,,blackboxtestplan,0.4324445426464081,False
UC19E2.txt,uc19e2,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.5052335262298584,False
UC19E2.txt,uc19e2,AuthDAO.java,authdao,False,,blackboxtestplan,0.5052335262298584,False
UC19S1.txt,uc19s1,PatientDAO.java,patientdao,False,,viewprescriptionrenewalneedsaction,0.4178816378116607,False
UC19S1.txt,uc19s1,EmailUtil.java,emailutil,False,,viewprescriptionrenewalneedsaction,0.4178816378116607,False
UC1E1.txt,uc1e1,AddPatientValidator.java,addpatientvalidator,False,,patientbean,0.4772311449050903,False
UC1S1.txt,uc1s1,PatientDAO.java,patientdao,False,,resetpasswordaction,0.5623846054077148,False
UC1S1.txt,uc1s1,AuthDAO.java,authdao,False,,resetpasswordaction,0.5623846054077148,False
UC1S1.txt,uc1s1,TransactionDAO.java,transactiondao,False,,resetpasswordaction,0.5623846054077148,False
UC21E1.txt,uc21e1,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.4324445426464081,False
UC21E1.txt,uc21e1,AuthDAO.java,authdao,False,,blackboxtestplan,0.4324445426464081,False
UC21E2.txt,uc21e2,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.5052335262298584,False
UC21E2.txt,uc21e2,AuthDAO.java,authdao,False,,blackboxtestplan,0.5052335262298584,False
UC21S1.txt,uc21s1,EmergencyReportAction.java,emergencyreportaction,False,,blackboxtestplan,0.2866937220096588,False
UC21S1.txt,uc21s1,PatientDAO.java,patientdao,False,,blackboxtestplan,0.2866937220096588,False
UC21S1.txt,uc21s1,AllergyDAO.java,allergydao,False,,blackboxtestplan,0.2866937220096588,False
UC23E1.txt,uc23e1,GetUserNameAction.java,getusernameaction,False,,declarehcpaction,0.3922486305236816,False
UC23E1.txt,uc23e1,AuthDAO.java,authdao,False,,declarehcpaction,0.3922486305236816,False
UC23E2.txt,uc23e2,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.5290226936340332,False
UC23E2.txt,uc23e2,AuthDAO.java,authdao,False,,blackboxtestplan,0.5290226936340332,False
UC23S1.txt,uc23s1,GetUserNameAction.java,getusernameaction,False,,blackboxtestplan,0.4919113516807556,False
UC23S1.txt,uc23s1,AuthDAO.java,authdao,False,,blackboxtestplan,0.4919113516807556,False
UC23S3.txt,uc23s3,ViewMyReportRequestsAction.java,viewmyreportrequestsaction,False,,blackboxtestplan,0.5656870007514954,False
UC23S3.txt,uc23s3,ReportRequestDAO.java,reportrequestdao,False,,blackboxtestplan,0.5656870007514954,False
UC23S3.txt,uc23s3,PatientDAO.java,patientdao,False,,blackboxtestplan,0.5656870007514954,False
