requirement_id,total_links,found_links,top1_hits,top5_hits,top10_hits,best_rank,avg_rank_found,found_rate,difficulty_label
UC26S2.txt,9,0,0,0,0,,,0.0,hard
UC26S3.txt,7,0,0,0,0,,,0.0,hard
UC30S2.txt,7,0,0,0,0,,,0.0,hard
UC34S1.txt,7,0,0,0,0,,,0.0,hard
UC34S5.txt,6,0,0,0,0,,,0.0,hard
UC36S2.txt,6,0,0,0,0,,,0.0,hard
UC4S1.txt,6,0,0,0,0,,,0.0,hard
UC1S1.txt,5,0,0,0,0,,,0.0,hard
UC30S4.txt,5,0,0,0,0,,,0.0,hard
UC33S1.txt,5,0,0,0,0,,,0.0,hard
UC33S2.txt,5,0,0,0,0,,,0.0,hard
UC34S6.txt,5,0,0,0,0,,,0.0,hard
UC3S4.txt,5,0,0,0,0,,,0.0,hard
UC4S2.txt,5,0,0,0,0,,,0.0,hard
UC11S1.txt,4,0,0,0,0,,,0.0,hard
UC11S2.txt,4,0,0,0,0,,,0.0,hard
UC15E1.txt,4,0,0,0,0,,,0.0,hard
UC19S1.txt,4,0,0,0,0,,,0.0,hard
UC21S1.txt,4,0,0,0,0,,,0.0,hard
UC23E2.txt,4,0,0,0,0,,,0.0,hard
UC23S1.txt,4,0,0,0,0,,,0.0,hard
UC25.txt,4,0,0,0,0,,,0.0,hard
UC26E1.txt,4,0,0,0,0,,,0.0,hard
UC26E2.txt,4,0,0,0,0,,,0.0,hard
UC28.txt,4,0,0,0,0,,,0.0,hard
UC2S1.txt,4,0,0,0,0,,,0.0,hard
UC2S2.txt,4,0,0,0,0,,,0.0,hard
UC30E2.txt,4,0,0,0,0,,,0.0,hard
UC30S1.txt,4,0,0,0,0,,,0.0,hard
UC30S3.txt,4,0,0,0,0,,,0.0,hard
UC30S5.txt,4,0,0,0,0,,,0.0,hard
UC31S1.txt,4,0,0,0,0,,,0.0,hard
UC32S2.txt,4,0,0,0,0,,,0.0,hard
UC34E1.txt,4,0,0,0,0,,,0.0,hard
UC34S4.txt,4,0,0,0,0,,,0.0,hard
UC37S2.txt,4,0,0,0,0,,,0.0,hard
UC4S3.txt,4,0,0,0,0,,,0.0,hard
UC6S1.txt,4,0,0,0,0,,,0.0,hard
UC6S2.txt,4,0,0,0,0,,,0.0,hard
UC10E1.txt,3,0,0,0,0,,,0.0,hard
UC10E2.txt,3,0,0,0,0,,,0.0,hard
UC11E1.txt,3,0,0,0,0,,,0.0,hard
UC11E2.txt,3,0,0,0,0,,,0.0,hard
UC13.txt,3,0,0,0,0,,,0.0,hard
UC13E1.txt,3,0,0,0,0,,,0.0,hard
UC15S1.txt,3,0,0,0,0,,,0.0,hard
UC15S2.txt,3,0,0,0,0,,,0.0,hard
UC15S3.txt,3,0,0,0,0,,,0.0,hard
UC17S1.txt,3,0,0,0,0,,,0.0,hard
UC18S1.txt,3,0,0,0,0,,,0.0,hard
UC18S2.txt,3,0,0,0,0,,,0.0,hard
UC19E1.txt,3,0,0,0,0,,,0.0,hard
UC19E2.txt,3,0,0,0,0,,,0.0,hard
UC19S2.txt,3,0,0,0,0,,,0.0,hard
UC21E1.txt,3,0,0,0,0,,,0.0,hard
UC21E2.txt,3,0,0,0,0,,,0.0,hard
UC23E1.txt,3,0,0,0,0,,,0.0,hard
UC23S4.txt,3,0,0,0,0,,,0.0,hard
UC24.txt,3,0,0,0,0,,,0.0,hard
UC26S1.txt,3,0,0,0,0,,,0.0,hard
UC27S1.txt,3,0,0,0,0,,,0.0,hard
UC27S2.txt,3,0,0,0,0,,,0.0,hard
UC30E1.txt,3,0,0,0,0,,,0.0,hard
UC34S2.txt,3,0,0,0,0,,,0.0,hard
UC37S1.txt,3,0,0,0,0,,,0.0,hard
UC37S3.txt,3,0,0,0,0,,,0.0,hard
UC38S1.txt,3,0,0,0,0,,,0.0,hard
UC38S2.txt,3,0,0,0,0,,,0.0,hard
UC3S2.txt,3,0,0,0,0,,,0.0,hard
UC3S5.txt,3,0,0,0,0,,,0.0,hard
UC4E1.txt,3,0,0,0,0,,,0.0,hard
UC6S3.txt,3,0,0,0,0,,,0.0,hard
UC8S1.txt,3,0,0,0,0,,,0.0,hard
UC10S2.txt,2,0,0,0,0,,,0.0,hard
UC12.txt,2,0,0,0,0,,,0.0,hard
UC17S2.txt,2,0,0,0,0,,,0.0,hard
UC17S3.txt,2,0,0,0,0,,,0.0,hard
UC19S3.txt,2,0,0,0,0,,,0.0,hard
UC26S4.txt,2,0,0,0,0,,,0.0,hard
UC31S2.txt,2,0,0,0,0,,,0.0,hard
UC3E1.txt,2,0,0,0,0,,,0.0,hard
UC3E2.txt,2,0,0,0,0,,,0.0,hard
UC3S1.txt,2,0,0,0,0,,,0.0,hard
UC18E1.txt,1,0,0,0,0,,,0.0,hard
UC18E2.txt,1,0,0,0,0,,,0.0,hard
UC1E1.txt,1,0,0,0,0,,,0.0,hard
UC25E1.txt,1,0,0,0,0,,,0.0,hard
UC2E2.txt,1,0,0,0,0,,,0.0,hard
UC32E1.txt,1,0,0,0,0,,,0.0,hard
UC33E1.txt,1,0,0,0,0,,,0.0,hard
UC33E2.txt,1,0,0,0,0,,,0.0,hard
UC34E2.txt,1,0,0,0,0,,,0.0,hard
UC34E3.txt,1,0,0,0,0,,,0.0,hard
UC34E4.txt,1,0,0,0,0,,,0.0,hard
UC4S4.txt,1,0,0,0,0,,,0.0,hard
UC5S1.txt,1,0,0,0,0,,,0.0,hard
