requirement_id,requirement_id_norm,correct_code_file,correct_code_file_norm,found,rank_found,top_prediction,top_score,retrieved_in_top_k
UC10E1.txt,uc10e1,GetUserNameAction.java,getusernameaction,False,,editphraction,6.248122449708294,False
UC10E1.txt,uc10e1,AuthDAO.java,authdao,False,,editphraction,6.248122449708294,False
UC10E2.txt,uc10e2,GetUserNameAction.java,getusernameaction,False,,patientbean,4.6204982708963485,False
UC10E2.txt,uc10e2,AuthDAO.java,authdao,False,,patientbean,4.6204982708963485,False
UC10S1.txt,uc10s1,EditPHRAction.java,editphraction,False,,healthrecord,24.15586548870226,False
UC10S1.txt,uc10s1,PersonnelDAO.java,personneldao,False,,healthrecord,24.15586548870226,False
UC10S1.txt,uc10s1,HealthRecordsDAO.java,healthrecordsdao,False,,healthrecord,24.15586548870226,False
UC10S1.txt,uc10s1,OfficeVisitDAO.java,officevisitdao,False,,healthrecord,24.15586548870226,False
UC10S1.txt,uc10s1,FamilyDAO.java,familydao,False,,healthrecord,24.15586548870226,False
UC10S1.txt,uc10s1,EditHealthHistoryAction.java,edithealthhistoryaction,False,,healthrecord,24.15586548870226,False
UC10S1.txt,uc10s1,AuthDAO.java,authdao,False,,healthrecord,24.15586548870226,False
UC11E1.txt,uc11e1,GetUserNameAction.java,getusernameaction,False,,referralbean,5.245923398504588,False
UC11E1.txt,uc11e1,AuthDAO.java,authdao,False,,referralbean,5.245923398504588,False
UC11E2.txt,uc11e2,GetUserNameAction.java,getusernameaction,False,,patientbean,4.6204982708963485,False
UC11E2.txt,uc11e2,AuthDAO.java,authdao,False,,patientbean,4.6204982708963485,False
UC11S1.txt,uc11s1,AllergyDAO.java,allergydao,False,,blackboxtestplan,23.544961828168415,False
UC11S2.txt,uc11s2,AllergyDAO.java,allergydao,False,,officevisitbean,16.40131818474187,False
UC13.txt,uc13,AuthDAO.java,authdao,False,,editpatientaction,7.933508761096087,False
UC13.txt,uc13,PatientDAO.java,patientdao,False,,editpatientaction,7.933508761096087,False
UC13E1.txt,uc13e1,GetUserNameAction.java,getusernameaction,False,,editphraction,6.248122449708294,False
UC13E1.txt,uc13e1,AuthDAO.java,authdao,False,,editphraction,6.248122449708294,False
UC15E1.txt,uc15e1,LOINCBeanValidator.java,loincbeanvalidator,False,,updatecptcodelistaction,5.477842005610852,False
UC15E1.txt,uc15e1,MedicationBeanValidator.java,medicationbeanvalidator,False,,updatecptcodelistaction,5.477842005610852,False
UC15E1.txt,uc15e1,DiagnosisBeanValidator.java,diagnosisbeanvalidator,False,,updatecptcodelistaction,5.477842005610852,False
UC15E1.txt,uc15e1,ProcedureBeanValidator.java,procedurebeanvalidator,False,,updatecptcodelistaction,5.477842005610852,False
UC17S1.txt,uc17s1,GetVisitRemindersAction.java,getvisitremindersaction,False,,visitremindersdao,15.295572875887643,False
UC18S1.txt,uc18s1,UpdateHospitalListAction.java,updatehospitallistaction,False,,hospitalbean,5.538876238450446,False
UC18S1.txt,uc18s1,HospitalsDAO.java,hospitalsdao,False,,hospitalbean,5.538876238450446,False
UC18S2.txt,uc18s2,UpdateHospitalListAction.java,updatehospitallistaction,False,,officevisitbean,6.293333850743722,False
UC18S2.txt,uc18s2,HospitalsDAO.java,hospitalsdao,False,,officevisitbean,6.293333850743722,False
UC19E1.txt,uc19e1,GetUserNameAction.java,getusernameaction,False,,referralbean,5.245923398504588,False
UC19E1.txt,uc19e1,AuthDAO.java,authdao,False,,referralbean,5.245923398504588,False
UC19E2.txt,uc19e2,GetUserNameAction.java,getusernameaction,False,,officevisitdao,3.877853737042336,False
UC19E2.txt,uc19e2,AuthDAO.java,authdao,False,,officevisitdao,3.877853737042336,False
UC19S1.txt,uc19s1,PatientDAO.java,patientdao,False,,monitoradverseeventaction,9.035458711853046,False
UC19S1.txt,uc19s1,EmailUtil.java,emailutil,False,,monitoradverseeventaction,9.035458711853046,False
UC19S2.txt,uc19s2,ViewPrescriptionRecordsAction.java,viewprescriptionrecordsaction,False,,reportrequestbean,11.252244031904182,False
